property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score,reno_tier,cost_per_sqft,estimated_reno_cost,estimated_reno_days,warranty_flag,fast_close_flag,eco_upgrade_flag,reno_uplift_pct,eco_uplift_pct,cx_uplift_pct,total_uplift_pct,predicted_sell_price_base,predicted_sell_price_bull,predicted_sell_price_bear,reno_to_fair_ratio,max_offer_price_used,estimated_reno_cost_used,expected_holding_months,buy_closing_cost,holding_cost_monthly,holding_cost_base,sell_closing_cost_base,total_cost,sell_base_used,sell_bull_used,sell_bear_used,profit_base,profit_bull,profit_bear,margin_pct_base,margin_pct_bear,meets_9pct_hurdle_flag,liquidity_flag,stop_loss_price,reno_to_buy_ratio,reno_risk_flag,sell_base_q4_4m,total_cost_q4_4m,profit_base_q4_4m,profit_bull_q4_4m,profit_bear_q4_4m,margin_base_q4_4m,sell_base_m6,total_cost_m6,profit_base_m6,profit_bull_m6,profit_bear_m6,margin_base_m6,sell_base_y1,total_cost_y1,profit_base_y1,profit_bull_y1,profit_bear_y1,margin_base_y1,sell_base_y2,total_cost_y2,profit_base_y2,profit_bull_y2,profit_bear_y2,margin_base_y2,sell_base_y3,total_cost_y3,profit_base_y3,profit_bull_y3,profit_bear_y3,margin_base_y3,buy_if_6m,buy_if_y1,buy_decision,decision_reason,buy_decision_v2
1219,Sheboygan,Sheboygan,WI,53083,2,1.5,1232,11600,44,240000,240457.3033,180342.9775,300571.6291,228434.4381,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Medium,27.473133355134927,35946.90029352623,28,1,1,1,0.1654837484039833,0.021621778,0.016267251,0.2033727777517879,289359.77300282515,300934.16392293817,277785.38208271214,0.1494939009969602,228434.4381,35946.90029352623,6,4568.688762,411.1819886,2467.091931,13889.269104135608,285306.3881911418,289359.77300282515,300934.16392293817,277785.38208271214,4053.384811683325,15627.77573179634,-7521.006108,0.01420713,-0.026361156,FALSE,OK,272229.6744410579,0.1573620010735423,OK,292224.9075838789,284621.5506738724,7603.356910006492,10413.384172989987,4738.2223289527465,0.026713919,293668.0959505371,285513.18769263197,8154.908257905161,12400.932359072322,3846.585310193186,0.028562282,298040.5661929099,288190.1581957459,9850.407997164002,18531.201187248807,1169.6148070792551,0.034180237,306981.78317869717,293553.52047402365,13428.262704673514,31571.120471950737,-4193.747471,0.045743831,316191.23667405813,298929.7581,17261.47856929712,45702.3613,-9569.985102,0.057744263,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1220,Sheboygan,Sheboygan,WI,53083,3,2,2461,28314,3,540000,535349.3563,401512.0172,669186.6954,508581.8885,OK,43100,"Sheboygan, WI",0.609153251,Light,10.52863368735516,27510.967504581047,15,1,1,1,0.069371824,0.032034718,0.016276734,0.1176832755566412,598351.0221165234,622285.0630011843,574416.9812318624,0.051388812,508581.8885,27510.967504581047,4,10171.63777,915.4473993,3661.789597,28720.849061593122,578647.1324333742,598351.0221165234,622285.0630011843,574416.9812318624,19703.889683149173,43637.93056781008,-4230.151202,0.034051650096819396,-0.007310416,FALSE,OK,562928.6416072252,0.054093486,OK,604275.6749709413,578931.5157703863,25344.159200554946,31154.85868905997,19419.50634613703,0.043777474,607259.9641322691,580905.6564,26354.30768353911,35134.42537059565,17445.365667793318,0.045367621043065375,616301.5527800191,586832.3371,29469.215680397116,47419.746343892766,11518.685016901349,0.050217437,634790.5993634196,598705.1801272252,36085.41923619434,73602.02832290053,-354.1580107,0.060272435,653834.3173443222,610604.6473819086,43229.66996241361,102040.99357522465,-12253.62527,0.070798135,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1221,Sheboygan,Plymouth,WI,53073,3,1.5,1384,8276,117,218000,232383.8812,174287.9109,290479.8515,220764.6872,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,32.024551695523186,46476.77624000001,74,1,1,1,0.2876256482173849,0.025885732,0.02383185,0.3373432297052209,310777.01021544234,323208.0906,298345.92980682466,0.2,220764.6872,46476.77624000001,9,4415.293744,397.376437,3576.3879326399997,14917.296490341232,290150.4416069812,310777.01021544234,323208.0906,298345.92980682466,20626.568608461122,33057.64902,8195.488199843443,0.07108922,0.028245651305761288,FALSE,OK,292379.01121068816,0.21052631573225633,OK,313854.2104417366,288311.26503304334,25542.945408693282,28560.959496661788,22465.745182398998,0.088595031,315404.2177600081,289180.4182582404,26223.79950176773,30784.09709175292,21596.59195720195,0.090683179,320100.3205219056,291790.0898125715,28310.230709334137,37633.54101579741,18986.920402870863,0.097022592,329703.33013756276,297019.55151764303,32683.77861991973,52169.49716042803,13757.458697799302,0.11003914877966646,339594.43004168966,302262.8415565611,37331.58848512854,67877.55004,8514.168658881215,0.12350703875104953,TRUE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1222,Sheboygan,Sheboygan,WI,53081,3,1.5,1560,6534,102,190000,253776.8957,190332.6717,317221.1196,241088.0509,OK,43100,"Sheboygan, WI",0.609153251,Heavy,36.882374193337085,50755.379140000005,61,1,1,1,0.313956247,0.025588219,0.025486482,0.3650309478273825,346413.3164740618,360269.8491330243,332556.78381509933,0.2,241088.0509,50755.379140000005,9,4821.761018,433.9584916,3905.6264245800003,16627.839190754967,317198.6567,346413.3164740618,360269.8491330243,332556.78381509933,29214.659800726804,43071.19245968928,15358.12714176433,0.092102092,0.048418008,TRUE,OK,325905.6481387973,0.21052631580257222,OK,349843.3743638213,315193.5069939434,34649.86736987787,38013.95234081516,31219.80948011839,0.10993204682526561,351571.11855992273,316144.3556985963,35426.76286132645,40509.98253436561,30268.96077546553,0.11205881814034788,356805.71596828365,318999.3673239177,37806.348644365964,48198.748138587864,27413.949150144123,0.11851543456503699,367509.88744733215,324720.66945435194,42789.21799298021,64509.33293590398,21692.647019709868,0.13177238783376974,378535.1840707521,330457.3855917161,48077.79847903602,82126.41694,15955.93088234571,0.14548864868899222,TRUE,TRUE,BUY,PASS,BUY
1223,Sheboygan,Adell,WI,53001,4,2,1575,1660942,135,714000,633570.1075,475177.5807,791962.6344,601891.6022,OK,43100,"Sheboygan, WI",0.609153251,Heavy,52.57376444753197,87203.67900486285,55,1,1,1,0.2919240087920496,0.017305878,0.018162978,0.3273928645771776,840996.4399048954,874636.2975010913,807356.5823086995,0.1376385627613639,601891.6022,87203.67900486285,9,12037.832043999999,1083.404884,9750.643956,40367.82911543498,751251.5863199378,840996.4399048954,874636.2975010913,807356.5823086995,89744.85358495754,123384.71118115343,56104.99598876166,0.11946045135768622,0.074682033,TRUE,OK,791209.4506625255,0.14488269762548758,OK,849323.6788901536,746234.2693714302,103089.40951872349,111256.48436703603,94762.17053346522,0.1381461743985009,853518.1675223379,748602.4146,104915.7529286429,117256.41492106533,92394.02531120041,0.14014883051851507,866226.3331020422,755712.8358452808,110513.49725676142,135743.39045390836,85283.60405961459,0.14623742249018404,892213.1230951034,769961.0603724677,122252.06272263569,174982.53950467287,71035.37953242764,0.15877694212678287,918979.5167879566,784246.7058772447,134732.81091071188,217393.50999252428,56749.73402765067,0.17179901413803467,TRUE,TRUE,BUY,PASS,BUY
1224,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,43100,"Sheboygan, WI",0.609153251,Medium,27.04807068519983,12219.228274079933,42,1,1,1,0.1901740293103133,0.013342013,0.027464783,0.2309808252435068,206376.85166874703,214631.9257354969,198121.77760199716,0.072884316,159269.7507,12219.228274079933,6,3185.395014,286.6855513,1720.113308,9906.088880099858,186300.5761757398,206376.85166874703,214631.9257354969,198121.77760199716,20076.27549300721,28331.349559757073,11821.20142625735,0.10776282019691122,0.063452307,TRUE,OK,194159.34204995722,0.076720333,OK,208420.31973035404,185825.29154017696,22595.02819017708,24599.192672405276,20551.56012857007,0.12159285747867021,209449.62891312348,186448.06948346988,23001.55943,26029.90396080562,19928.782185277145,0.12336710963742574,212568.15721880944,188317.8721497028,24250.28506910664,30441.59061916906,18058.979519044224,0.12877314719140912,218945.2019353737,192064.1969112179,26881.005024155806,39820.83362378628,14312.654757529119,0.13995843814962353,225513.55799343492,195819.7046171248,29693.853376310115,49978.42775,10557.147051622218,0.1516387405157659,TRUE,TRUE,BUY,PASS,BUY
1225,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,11540,"Appleton, WI",0.595687503,Medium,20.40744492711832,9562.977970847329,42,1,1,1,0.1615668846057336,0.03402931,0.020309352,0.2159055465719986,203849.4455,212003.4233,195695.46766524093,0.057040518,159269.7507,9562.977970847329,6,3185.395014,286.6855513,1720.113308,9784.773383262047,183523.0103756694,203849.4455,212003.4233,195695.46766524093,20326.43510895659,28480.412928341597,12172.457289571525,0.11075687494090589,0.0663266,TRUE,OK,191781.5583119361,0.060042650464494814,OK,205867.88809510221,183046.52451845226,22821.36357664995,24800.983941330953,20802.920966173726,0.12467520832032739,206884.5917827647,183668.69739798005,23215.894384784653,26207.152117520105,20180.748086645937,0.1264009312075623,209964.92884916477,185536.66688472725,24428.261964437523,30543.745328976307,18312.77859989874,0.13166271861299872,216263.87671463971,189279.24299739007,26984.633717249642,39765.993949135736,14570.202487235918,0.14256520308263135,222751.7930160789,193030.88959497912,29720.903421099792,49757.06156833819,10818.555889646872,0.15396967544138002,TRUE,TRUE,BUY,PASS,BUY
1226,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,142807.6597,107105.7448,178509.5746,135667.2767,OK,31820,,0.597627891,Medium,30.463695465530662,13585.478186212264,38,1,1,1,0.1865855443374026,0.012619942,0.020341686,0.2195471728507879,174160.6776485724,181127.1047545153,167194.25054262948,0.095131299,135667.2767,13585.478186212264,6,2713.3455339999996,244.20109805999996,1465.2065883599998,8359.712527131474,161791.01953570373,174160.6776485724,181127.1047545153,167194.25054262948,12369.658112868667,19336.085218811582,5403.231006925751,0.076454541,0.033396359,FALSE,OK,163850.3655317769,0.10013820957174314,OK,175885.15294454177,161385.39215379028,14499.76079075149,16191.067938436434,12775.285494782118,0.089845559,176753.78323583415,161915.48860389227,14838.294631941884,17393.90361344401,12245.189044680126,0.091642219,179385.49797802957,163507.01749987766,15878.480478151905,21103.300807609077,10653.660148694733,0.09711192,184767.06291737044,166695.74579368604,18071.317123684392,28991.19161224994,7464.931854886352,0.10840898810969464,190310.07480489157,169892.22354100706,20417.851263884513,37535.93010928505,4268.454108,0.1201811998119869,TRUE,TRUE,REVIEW_REQUIRED,BASE_MARGIN_BORDERLINE,BUY_CONDITIONALLY
1227,Sheboygan,Sheboygan,WI,53081,6,2,2620,2613,125,209000,207545.8915,155659.4186,259432.3643,197168.5969,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,42.80898662660882,41509.1783,87,1,1,1,0.2219483820784019,0.023225265,0.023276937,0.2684505842318225,263261.70732808945,273792.17562121304,252731.23903496587,0.2,197168.5969,41509.1783,9,3943.3719380000002,354.9034744,3194.13127,12636.561951748294,258451.8403595283,263261.70732808945,273792.17562121304,252731.23903496587,4809.866968561168,15340.335261684755,-5720.601325,0.018610302646211524,-0.022134109,FALSE,OK,247676.61425426655,0.21052631581616738,OK,265868.4284134201,256802.4455995242,9065.982813895913,11622.566844960558,6459.261728565267,0.035303335,267181.45209138235,257575.27768490635,9606.174406475999,13469.239208571234,5686.429643183103,0.037294628944270415,271159.55854793213,259895.64764134077,11263.910906591365,19161.76213,3366.0596867486893,0.043340129,279294.3453043701,264544.9590986898,14749.38620568032,31255.895255151554,-1283.251771,0.055753798,287673.1756635012,269205.9846489681,18467.191014533106,44342.92096610373,-5944.277321,0.068598739,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1228,Sheboygan,Oostburg,WI,53070,3,2,1676,11325,95,289000,259832.2205,194874.1654,324790.2757,246840.6095,OK,43100,"Sheboygan, WI",0.609153251,Heavy,42.9501104,51966.4441,62,1,1,1,0.2082017468474753,0.016814215,0.022577827,0.2475937882962691,324165.06429502653,337131.6668668276,311198.4617232255,0.2,246840.6095,51966.4441,9,4936.81219,444.3130971,3998.817874,15559.923086161274,323302.60675006127,324165.06429502653,337131.6668668276,311198.4617232255,862.4575449652621,13829.060116766312,-12104.14503,0.002667648,-0.037439058,FALSE,OK,304974.49248876097,0.2105263157681516,OK,327374.8281334579,321235.1099,6139.718204651901,9287.746207725198,2929.9543662205106,0.019112849,328991.6086721372,322201.3415888626,6790.267083274608,11547.019072223804,1963.7227061639423,0.021074608348276735,333890.0162238773,325102.34373394615,8787.672489931167,18512.624418782012,-937.2794389,0.027030480275844242,343906.7167105936,330914.90252250846,12991.814188085147,33316.963719383406,-6749.838227,0.039260287,354223.91821191146,336741.8853597718,17482.032852139673,49343.89285663358,-12576.82106,0.051915231,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1229,Sheboygan,Sheboygan,WI,53083,2,1,1126,10019,47,275000,217766.9894,163325.2421,272208.7368,206878.6399,OK,43100,"Sheboygan, WI",0.609153251,Medium,31.09758721379717,36415.88320273561,46,1,1,1,0.1724762488099748,0.016603517,0.02096433,0.2100440958579787,263507.6598,274047.9661880865,252967.3534043875,0.1672240742413258,206878.6399,36415.88320273561,6,4137.572798,372.3815518,2234.2893109200004,12648.367670219377,262314.7529,263507.6598,274047.9661880865,252967.3534043875,1192.9069143619854,11733.213306211459,-9347.399477,0.004547617,-0.035634288,FALSE,OK,247908.00633629976,0.17602534133218461,OK,266116.8162,261695.22928623488,4421.586926666088,6980.559448,1812.4305100021302,0.016895940131296323,267431.0666,262503.0764077031,4927.990176618914,8794.664050205494,1004.5833885339089,0.018773076,271412.88959012413,264928.4932229016,6484.396367222536,14389.626161109656,-1420.833427,0.024476024788193662,279555.27627782786,269787.90640575136,9767.369872076495,26289.30014,-6280.24661,0.036203883,287941.9345661627,274659.0446254315,13282.889940731227,39182.79431444354,-11151.38483,0.048361378,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1230,Sheboygan,Sheboygan,WI,53083,3,1,1353,5227,96,260000,215243.45,161432.5875,269054.3125,204481.2775,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,33.36819392021682,43048.69,48,1,1,1,0.2062343004509667,0.024864655,0.017012282,0.2481112379819283,268647.7688470013,279393.6796008813,257901.85809312123,0.2,204481.2775,43048.69,9,4089.62555,368.06629949999996,3312.5966954999994,12895.092904656063,267827.28265015606,268647.7688470013,279393.6796008813,257901.85809312123,820.4861968,11566.396950725233,-9925.424557,0.00306349,-0.03705905,FALSE,OK,252743.82093125882,0.2105263157894737,OK,271307.8207424628,266114.6336436382,5193.187098824594,7802.076187883911,2533.135203363083,0.019514849776277016,272647.7075232176,266915.08080811444,5732.626715103164,9674.725817,1732.688038886874,0.021477343,276707.2019124114,269318.3343357957,7388.867576615652,15448.300642025657,-670.5654888,0.027435442,285008.41796978365,274133.5883005496,10874.829669234052,27719.044775941118,-5485.819454,0.039669818,293558.6705088772,278960.7960164261,14597.874492451083,41002.99504,-10313.02717,0.052329483930751014,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1231,Sheboygan,Sheboygan,WI,53083,2,1,1428,10018,103,170000,211639.3359,158729.5019,264549.1698,201057.3691,OK,43100,"Sheboygan, WI",0.609153251,Heavy,36.94910031646052,42327.86718,78,1,1,1,0.3070977702967616,0.029948353,0.018911159,0.3559572823958611,286973.89875502884,298452.8547,275494.9428048277,0.2,201057.3691,42327.86718,9,4021.147382,361.9032644,3257.129379,13774.747140241385,264438.2601816614,286973.89875502884,298452.8547,275494.9428048277,22535.63857336744,34014.59452356858,11056.68262,0.085220794,0.041811963,FALSE,OK,269985.04394873115,0.21052631579470915,OK,289815.40928239166,262765.13636507484,27050.27291731682,29837.130506047455,24208.762389954005,0.10294468014864158,291246.69804765406,263557.6447545674,27689.053293086647,31900.06741531525,23416.254000461427,0.1050588129168915,295583.1157176797,265937.2123890086,29645.90332867112,38255.120291322004,21036.686366020236,0.11147707784988578,304450.6091892101,270705.69124820206,33744.917941008054,51738.181392948376,16268.207506826788,0.1246553693991913,313584.1274648864,275486.93929799454,38097.188166891865,66303.5657,11486.959457034303,0.13829036056653884,TRUE,TRUE,NO_BUY,HURDLE_FAIL,NO_BUY
1232,Sheboygan,Sheboygan,WI,53083,3,1,1180,18730,71,206000,277444.0792,208083.0594,346805.0989,263571.8752,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,45.47274047855861,55488.81584,89,1,1,1,0.2829864976528902,0.029429487,0.023919233,0.3363352181880644,370758.29411271855,385588.6258772273,355927.9623482098,0.2,263571.8752,55488.81584,9,5271.437504,474.4293754,4269.8643782399995,17796.398117410492,346398.3910396505,370758.29411271855,385588.6258772273,355927.9623482098,24359.903073068068,39190.234837576805,9529.571309,0.070323372,0.027510437562824962,FALSE,OK,348809.4031012456,0.21052631582142342,OK,374429.4070620105,344202.4575844165,30226.949477593997,33827.45311229862,26555.836528302054,0.087817355,376278.5724,345240.07627044106,31038.496110413922,36478.950518341735,25518.21784227749,0.089904094,381881.0429361001,348355.5711092528,33525.47182684729,44648.220650228846,22402.72300346574,0.09623923,393337.47422418307,354598.63231540076,38738.84190878231,61985.38694964984,16159.661797317793,0.10924701445076562,405137.5984509086,360858.1907826036,44279.40766830504,80720.86963835004,9900.103330114973,0.1227058406857137,FALSE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1233,Sheboygan,Sheboygan,WI,53083,4,2,2203,12196,46,395000,407522.8605,305642.1454,509403.5756,387146.7175,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Medium,20.736811134148056,48483.194928528166,46,1,1,1,0.1961760580327129,0.031720042,0.021217959,0.2491140593698079,509042.5345651509,529404.2359477569,488680.83318254485,0.118970491,387146.7175,48483.194928528166,6,7742.93435,696.8640915000001,4181.1845490000005,24434.041659127244,471988.0729866554,509042.5345651509,529404.2359477569,488680.83318254485,37054.46157849551,57416.16296110151,16692.760195889452,0.078507199,0.035366911,FALSE,OK,478907.21651889395,0.12523209609423633,OK,514082.8874582796,470836.2817425256,43246.605715754034,48190.01365840656,38206.252822625334,0.091850623,516621.7485321425,472351.8753,44269.87328,51739.490934267465,36690.65930807992,0.093722235,524313.8106021055,476902.27878542925,47411.53182,62682.807853630686,32140.255779721658,0.099415612,540043.2249201686,486019.65977069625,54023.565149472386,85940.53206670744,23022.874794454663,0.11115510260420466,556244.5216677737,495159.6911125813,61084.83055519243,111118.11223506648,13882.843452569621,0.12336389987226154,TRUE,TRUE,REVIEW_REQUIRED,BASE_MARGIN_BORDERLINE,BUY_CONDITIONALLY
1234,Sheboygan,Sheboygan,WI,53081,2,1,1078,3920,89,225000,190599.5062,142949.6296,238249.3827,181069.5309,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,47.62912121180603,38119.90124,71,1,1,1,0.2376663987575882,0.017322568,0.026807862,0.2817968290440872,244309.84266452887,254082.23637111005,234537.4489579477,0.1999999999999999,181069.5309,38119.90124,9,3621.3906180000004,325.9251556,2933.326401,11726.872447897385,237471.0216064774,244309.84266452887,254082.23637111005,234537.4489579477,6838.821058051457,16611.214764632634,-2933.572649,0.02879855,-0.012353392,FALSE,OK,229846.69997878873,0.21052631577784683,OK,246728.90932139655,235957.51102790708,10771.398293489474,13143.937196800805,8352.331636621791,0.045649737,247947.41014870442,236667.84937885782,11279.560769846605,14864.528608813707,7641.993285671051,0.047659878,251639.13794446475,238800.60324677435,12838.534697690397,20167.829977626272,5509.239417754521,0.053762572301474354,259188.31208279866,243074.06547285436,16114.246609944297,31432.473745010328,1235.7771916745114,0.066293566,266963.9614452826,247358.3985096936,19605.562935589027,43618.533061242924,-3048.555845,0.079259742,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1235,Sheboygan,Sheboygan,WI,53083,4,3.5,3895,23087,29,585000,589483.7631,442112.8223,736854.7039,560009.5749,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Medium,20.997292050714083,86684.45253753135,41,1,1,1,0.1588926647361296,0.021643785,0.021346811,0.2018832604437177,708490.6671732601,736830.2938601905,680151.0404863297,0.1470514676802492,560009.5749,86684.45253753135,6,11200.1915,1008.017235,6048.103409,34007.55202431649,697949.8743687678,708490.6671732601,736830.2938601905,680151.0404863297,10540.792804492288,38880.41949142271,-17798.83388,0.015102507,-0.025501593,FALSE,OK,666548.0196766031,0.15479101862322703,OK,715505.8824874224,696270.5702342076,19235.312253214885,26115.598582119215,12220.096939052572,0.027626203196761023,719039.4956021259,698456.2181333534,20583.27746877249,30979.56862,10034.449039906729,0.029469674597188005,729745.3872,705018.2043384173,24727.18285004073,45981.90286523849,3472.4628348428523,0.035073113,751637.7488041116,718165.2445138086,33472.50429030298,77894.86912206654,-9674.577341,0.04660836,774186.8813,731343.8096899266,42843.071578308474,112479.91076410108,-22853.14252,0.058581300628596254,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1236,Sheboygan,Sheboygan,WI,53081,4,2,1466,4356,135,180000,203456.4049,152592.3037,254320.5062,193283.5847,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Heavy,34.28061032377273,40691.28098,61,1,1,1,0.2890028438054143,0.010233364,0.022081339,0.3213175468711453,268830.51781769044,279583.73853039806,258077.2971049828,0.2,193283.5847,40691.28098,9,3865.671694,347.9104525,3131.1940721399997,12903.864855249141,253875.59630138916,268830.51781769044,279583.73853039806,258077.2971049828,14954.921516301285,25708.142229008896,4201.700803593645,0.058906495,0.016550235,FALSE,OK,252915.75116288316,0.21052631574045927,OK,271492.3792265827,252263.81338671598,19228.56583986673,21839.22963860529,16566.704430974467,0.076224035,272833.17747193325,253023.9926074128,19809.184864520445,23753.965598682873,15806.525210277643,0.078289749,276895.43335222115,255306.4436044266,21588.98974779455,29653.905282325257,13524.07421326384,0.084561084,285202.29635278776,259880.0984579738,25322.19789481396,42177.87136198324,8950.419359716645,0.097438003,293758.3652433714,264465.71519424184,29292.65004912956,55715.73281491257,4364.802623448602,0.11076161621787164,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1237,Sheboygan,Cascade,WI,53011,3,2,1700,8712,23,406950,322594.5486,241945.9115,403243.1858,306464.8212,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Medium,20.89779223497176,38326.24679945198,42,1,1,1,0.1394223188368656,0.028671441,0.018524766,0.1866185249357759,382796.6674120544,398108.5341085366,367484.80071557226,0.1188062444507532,306464.8212,38326.24679945198,6,6129.296424,551.6366782,3309.820069,18374.24003577861,372604.42452819063,382796.6674120544,398108.5341085366,367484.80071557226,10192.242883863742,25504.109580345976,-5119.623813,0.027354057582031247,-0.013740105,FALSE,OK,360135.1047012608,0.12505920467276124,OK,386586.9799283131,371683.08617265103,14903.89375566208,18621.304301172146,11113.581239403342,0.040098391,388496.18690436106,372878.00146382133,15618.185440539732,21235.28922387096,9918.665948233043,0.04188551,394280.56743441604,376465.47179822397,17815.09563619207,29298.99565855367,6331.195613830409,0.047321991,406108.9844574485,383652.8759532496,22456.1085,46457.459550934786,-856.2085412,0.058532361,418292.25399117195,390857.31302878825,27434.94096,65059.642605647154,-8060.645617,0.070191704,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1238,Sheboygan,Cascade,WI,53011,3,2,1700,8712,23,406950,309589.724,232192.293,386987.155,294110.2378,REVIEW_REQUIRED,22540,"Fond du Lac, WI",0.575744923,Medium,23.91827647980887,43461.07001567508,44,1,1,1,0.1633479056089333,0.017558578,0.024356225,0.2052627082183321,373136.9492,388062.4271521983,358211.4712174138,0.1403827926009426,294110.2378,43461.07001567508,6,5882.204756,529.398428,3176.390568,17910.57356087069,364540.4767007858,373136.9492,388062.4271521983,358211.4712174138,8596.472484020225,23521.95045141247,-6329.005483,0.023581668,-0.017361599,FALSE,OK,351047.2417930655,0.14777136063257124,OK,376831.6147061528,363659.02378973045,13172.59091642237,16796.194118604704,9477.925395075581,0.036222367808034464,378692.6436205922,364807.15003370354,13885.493586888653,19360.85204059881,8329.799151102488,0.038062559,384331.0576603502,368254.18447585194,16076.873184498283,27270.981660042482,4882.764708954084,0.043657000686580155,395860.9893901607,375160.4023353628,20700.587054797914,44096.27376868529,-2023.453151,0.055177964,407736.8190718655,382083.22329656465,25653.59577530087,62328.853373726306,-8946.274112,0.067141382,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1239,Sheboygan,Sheboygan,WI,53081,3,2.5,1438,6969,115,235000,305832.8425,229374.6319,382291.0532,290541.2004,OK,43100,"Sheboygan, WI",0.609153251,Heavy,36.05118088098084,57341.59810685044,90,1,1,1,0.2791360730006573,0.024037338,0.022596836,0.3257702470342958,405464.08315242594,421682.6465,389245.5198263289,0.1874932647459222,290541.2004,57341.59810685044,9,5810.824008,522.9741607,4706.767446,19462.275991316445,377862.6659526469,405464.08315242594,421682.6465,389245.5198263289,27601.41719977907,43819.980525876104,11382.853873682034,0.073046161,0.030124314729490936,FALSE,OK,381460.60942980234,0.1973613312945149,OK,409478.8401242042,375440.50348369224,34038.33664051193,37975.87473018898,30023.57967,0.090662399,411501.1013453506,376583.5203437473,34917.581001603336,40867.30321543029,28880.56280867866,0.09272201,417628.0056469987,380015.4567145464,37612.54893245228,49776.47143,25448.626437879517,0.098976366,430156.84581640863,386892.5309713181,43264.31484509056,68686.91285874776,18571.552181107865,0.1118251487990031,443061.55119090097,393787.64675793366,49273.904432967305,89126.5637,11676.43639449228,0.1251281111498569,TRUE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
1240,Sheboygan,Sheboygan,WI,53081,4,3,2466,9583,3,535000,519810.281,389857.7107,649762.8512,493819.7669,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251,Light,11.077536199386778,29717.204267687797,21,1,1,1,0.099152346,0.014232507,0.016553421,0.1299382743733032,587353.5319146418,610847.6731912275,563859.3906380562,0.057169328,493819.7669,29717.204267687797,4,9876.395338,888.8755804,3555.502322,28192.96953190281,565161.8383592706,587353.5319146418,610847.6731912275,563859.3906380562,22191.693555371254,45685.83483195689,-1302.447721,0.039266086,-0.002304557,FALSE,OK,552582.2028,0.06017824,OK,593169.2916456127,565440.9948263572,27728.296819255454,33432.19760878803,21912.53708828462,0.049038356,596098.7305775633,567359.3590559309,28739.37152163242,37358.11360362475,19994.172858710983,0.050654618,604974.1378720811,573118.6320885877,31855.505783493398,49476.11174093268,14234.899826054112,0.055582743,623123.3620082436,584656.3018121636,38467.06019608001,75294.12664712814,2697.2301024782937,0.065794314,641817.0628684908,596220.1064184954,45596.95645,103327.34774835373,-8866.574504,0.076476717,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
