property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score
1175,Sheboygan,Sheboygan,WI,53083,3,2,1723,12196,47,337400,337610.5144,253207.8858,422013.1431,320729.9887,OK,43100,"Sheboygan, WI",0.609153251
1176,Sheboygan,Plymouth,WI,53073,3,1.5,1990,12196,52,340000,345524.8375,259143.6281,431906.0469,328248.5956,OK,43100,"Sheboygan, WI",0.609153251
1177,Sheboygan,Sheboygan,WI,53081,2,2,1242,11600,21,309000,322146.6086,241609.9565,402683.2608,306039.2782,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1178,Sheboygan,Sheboygan,WI,53081,3,3.5,3228,18730,21,600000,596643.2847,447482.4635,745804.1059,566811.1205,OK,43100,"Sheboygan, WI",0.609153251
1179,Sheboygan,Sheboygan,WI,53083,3,2,1352,4356,88,228000,232864.2644,174648.1983,291080.3305,221221.0512,OK,43100,"Sheboygan, WI",0.609153251
1180,Sheboygan,Plymouth,WI,53073,4,2.5,2870,49222,49,2750000,1609559.169,1207169.376,2011948.961,1529081.21,OK,43100,"Sheboygan, WI",0.609153251
1181,Sheboygan,Sheboygan Falls,WI,53085,3,2,1420,29620,35,395000,393829.6801,295372.2601,492287.1002,374138.1961,OK,43100,"Sheboygan, WI",0.609153251
1182,Sheboygan,Sheboygan,WI,53081,3,1,1290,4356,128,150000,176398.5503,132298.9127,220498.1878,167578.6228,OK,43100,"Sheboygan, WI",0.609153251
1183,Sheboygan,Sheboygan,WI,53083,2,1,1148,6969,72,200000,212702.4764,159526.8573,265878.0955,202067.3525,OK,43100,"Sheboygan, WI",0.609153251
1184,Sheboygan,Sheboygan,WI,53081,4,2,1878,10890,135,185000,255754.9162,191816.1871,319693.6452,242967.1704,OK,43100,"Sheboygan, WI",0.609153251
1185,Sheboygan,Sheboygan,WI,53081,5,2.5,2080,19166,56,390000,392675.8253,294506.8689,490844.7816,373042.034,OK,43100,"Sheboygan, WI",0.609153251
1186,Sheboygan,Sheboygan,WI,53081,3,1,1266,6534,55,230900,248590.7538,186443.0653,310738.4422,236161.2161,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1187,Sheboygan,Sheboygan,WI,53083,4,2.5,2415,21344,35,481900,454120.3921,340590.2941,567650.4902,431414.3725,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1188,Sheboygan,Sheboygan,WI,53081,4,2,1698,9147,116,271500,247405.029,185553.7717,309256.2862,235034.7775,OK,43100,"Sheboygan, WI",0.609153251
1189,Sheboygan,Sheboygan Falls,WI,53085,2,2,1435,11600,18,358000,319789.8756,239842.4067,399737.3445,303800.3818,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1190,Sheboygan,Sheboygan Falls,WI,53085,4,2.5,2508,30056,33,440000,489775.2053,367331.404,612219.0067,465286.4451,OK,43100,"Sheboygan, WI",0.609153251
1191,Sheboygan,Sheboygan,WI,53081,2,1,800,11600,45,100000,167621.5621,125716.1716,209526.9527,159240.484,OK,43100,"Sheboygan, WI",0.609153251
1192,Sheboygan,Sheboygan Falls,WI,53085,3,2,1152,7405,69,290000,255715.4063,191786.5548,319644.2579,242929.636,OK,43100,"Sheboygan, WI",0.609153251
1193,Sheboygan,Waldo,WI,53093,3,1.5,1616,34848,105,240000,277796.5826,208347.4369,347245.7282,263906.7534,OK,43100,"Sheboygan, WI",0.609153251
1194,Sheboygan,Sheboygan Falls,WI,53085,4,2,1701,37897,145,185000,257493.9946,193120.496,321867.4933,244619.2949,OK,43100,"Sheboygan, WI",0.609153251
1195,Sheboygan,Cedar Grove,WI,53013,3,2.5,3350,20908,19,579900,548037.7295,411028.2971,685047.1619,520635.843,OK,33340,"Milwaukee-Waukesha, WI",0.536452672
1196,Sheboygan,Cedar Grove,WI,53013,3,2.5,3350,20908,19,579900,646694.8352,485021.1264,808368.544,614360.0934,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1197,Sheboygan,Cascade,WI,53011,3,2.5,1584,10018,95,623500,304077.4624,228058.0968,380096.828,288873.5893,OK,43100,"Sheboygan, WI",0.609153251
1198,Sheboygan,Cascade,WI,53011,3,2.5,1584,10018,95,623500,278968.9615,209226.7211,348711.2019,265020.5134,REVIEW_REQUIRED,22540,"Fond du Lac, WI",0.575744923
1199,Sheboygan,Sheboygan Falls,WI,53085,2,1.5,1463,11600,18,340000,308436.4966,231327.3725,385545.6208,293014.6718,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1200,Sheboygan,Sheboygan,WI,53083,3,2.5,2125,13939,27,405000,398973.1986,299229.899,498716.4983,379024.5387,OK,43100,"Sheboygan, WI",0.609153251
1201,Sheboygan,Sheboygan,WI,53081,3,1,1008,6969,63,221000,209972.3451,157479.2588,262465.4313,199473.7278,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1202,Sheboygan,Sheboygan,WI,53081,3,3,1640,4791,142,264032,254652.3446,190989.2585,318315.4308,241919.7274,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1203,Sheboygan,Sheboygan,WI,53081,4,1.5,1224,6969,52,247000,275636.6844,206727.5133,344545.8555,261854.8501,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1204,Sheboygan,Sheboygan,WI,53081,3,1.5,1641,22215,71,335000,306724.2303,230043.1727,383405.2879,291388.0188,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1205,Sheboygan,Sheboygan,WI,53081,2,1.5,1334,11600,44,200000,238394.8852,178796.1639,297993.6064,226475.1409,OK,43100,"Sheboygan, WI",0.609153251
1206,Sheboygan,Random Lake,WI,53075,4,2,1400,6534,125,330000,244468.4845,183351.3634,305585.6056,232245.0603,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1207,Sheboygan,Random Lake,WI,53075,4,2,1400,6534,125,330000,238730.0531,179047.5398,298412.5664,226793.5504,REVIEW_REQUIRED,33340,"Milwaukee-Waukesha, WI",0.536452672
1208,Sheboygan,Sheboygan,WI,53081,3,1,1152,7405,135,155000,206999.2724,155249.4543,258749.0905,196649.3088,OK,43100,"Sheboygan, WI",0.609153251
1209,Sheboygan,Sheboygan,WI,53081,4,2,1932,5662,99,210000,241499.9531,181124.9648,301874.9413,229424.9554,OK,43100,"Sheboygan, WI",0.609153251
1210,Sheboygan,Sheboygan,WI,53083,3,2,1890,22651,46,384000,348231.6612,261173.7459,435289.5765,330820.0781,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1211,Sheboygan,Elkhart Lake,WI,53020,2,2,955,11600,29,325000,267221.7738,200416.3304,334027.2173,253860.6852,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1212,Sheboygan,Elkhart Lake,WI,53020,2,2,955,11600,29,325000,272455.8313,204341.8735,340569.7891,258833.0397,REVIEW_REQUIRED,11540,"Appleton, WI",0.595687503
1213,Sheboygan,Elkhart Lake,WI,53020,2,2,955,11600,29,325000,260333.4892,195250.1169,325416.8615,247316.8148,REVIEW_REQUIRED,31820,,0.597627891
1214,Sheboygan,Sheboygan Falls,WI,53085,3,2,2200,11600,23,312000,382601.7513,286951.3135,478252.1891,363471.6638,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1215,Sheboygan,Sheboygan,WI,53083,4,2.5,2117,6969,37,365000,348143.5149,261107.6362,435179.3936,330736.3392,OK,43100,"Sheboygan, WI",0.609153251
1216,Sheboygan,Sheboygan,WI,53081,4,1,1352,6969,99,235000,228852.3613,171639.271,286065.4516,217409.7432,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1217,Sheboygan,Cedar Grove,WI,53013,3,2.5,2280,15681,19,400000,439013.0524,329259.7893,548766.3155,417062.3998,OK,33340,"Milwaukee-Waukesha, WI",0.536452672
1218,Sheboygan,Cedar Grove,WI,53013,3,2.5,2280,15681,19,400000,474506.417,355879.8127,593133.0212,450781.0961,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1219,Sheboygan,Sheboygan,WI,53083,2,1.5,1232,11600,44,240000,240457.3033,180342.9775,300571.6291,228434.4381,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1220,Sheboygan,Sheboygan,WI,53083,3,2,2461,28314,3,540000,535349.3563,401512.0172,669186.6954,508581.8885,OK,43100,"Sheboygan, WI",0.609153251
1221,Sheboygan,Plymouth,WI,53073,3,1.5,1384,8276,117,218000,232383.8812,174287.9109,290479.8515,220764.6872,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1222,Sheboygan,Sheboygan,WI,53081,3,1.5,1560,6534,102,190000,253776.8957,190332.6717,317221.1196,241088.0509,OK,43100,"Sheboygan, WI",0.609153251
1223,Sheboygan,Adell,WI,53001,4,2,1575,1660942,135,714000,633570.1075,475177.5807,791962.6344,601891.6022,OK,43100,"Sheboygan, WI",0.609153251
1224,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,43100,"Sheboygan, WI",0.609153251
1225,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,11540,"Appleton, WI",0.595687503
1226,Sheboygan,Elkhart Lake,WI,53020,1,1,400,11600,40,160000,142807.6597,107105.7448,178509.5746,135667.2767,OK,31820,,0.597627891
1227,Sheboygan,Sheboygan,WI,53081,6,2,2620,2613,125,209000,207545.8915,155659.4186,259432.3643,197168.5969,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1228,Sheboygan,Oostburg,WI,53070,3,2,1676,11325,95,289000,259832.2205,194874.1654,324790.2757,246840.6095,OK,43100,"Sheboygan, WI",0.609153251
1229,Sheboygan,Sheboygan,WI,53083,2,1,1126,10019,47,275000,217766.9894,163325.2421,272208.7368,206878.6399,OK,43100,"Sheboygan, WI",0.609153251
1230,Sheboygan,Sheboygan,WI,53083,3,1,1353,5227,96,260000,215243.45,161432.5875,269054.3125,204481.2775,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1231,Sheboygan,Sheboygan,WI,53083,2,1,1428,10018,103,170000,211639.3359,158729.5019,264549.1698,201057.3691,OK,43100,"Sheboygan, WI",0.609153251
1232,Sheboygan,Sheboygan,WI,53083,3,1,1180,18730,71,206000,277444.0792,208083.0594,346805.0989,263571.8752,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1233,Sheboygan,Sheboygan,WI,53083,4,2,2203,12196,46,395000,407522.8605,305642.1454,509403.5756,387146.7175,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1234,Sheboygan,Sheboygan,WI,53081,2,1,1078,3920,89,225000,190599.5062,142949.6296,238249.3827,181069.5309,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1235,Sheboygan,Sheboygan,WI,53083,4,3.5,3895,23087,29,585000,589483.7631,442112.8223,736854.7039,560009.5749,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1236,Sheboygan,Sheboygan,WI,53081,4,2,1466,4356,135,180000,203456.4049,152592.3037,254320.5062,193283.5847,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1237,Sheboygan,Cascade,WI,53011,3,2,1700,8712,23,406950,322594.5486,241945.9115,403243.1858,306464.8212,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1238,Sheboygan,Cascade,WI,53011,3,2,1700,8712,23,406950,309589.724,232192.293,386987.155,294110.2378,REVIEW_REQUIRED,22540,"Fond du Lac, WI",0.575744923
1239,Sheboygan,Sheboygan,WI,53081,3,2.5,1438,6969,115,235000,305832.8425,229374.6319,382291.0532,290541.2004,OK,43100,"Sheboygan, WI",0.609153251
1240,Sheboygan,Sheboygan,WI,53081,4,3,2466,9583,3,535000,519810.281,389857.7107,649762.8512,493819.7669,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1241,Sheboygan,Plymouth,WI,53073,3,1.5,1932,13503,36,307500,370186.7786,277640.084,462733.4733,351677.4397,OK,43100,"Sheboygan, WI",0.609153251
1242,Sheboygan,Sheboygan Falls,WI,53085,4,1.5,2497,6969,156,195000,281349.8268,211012.3701,351687.2835,267282.3354,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1243,Sheboygan,Sheboygan,WI,53081,4,1.5,1882,6969,120,250000,244266.343,183199.7572,305332.9287,232053.0258,OK,43100,"Sheboygan, WI",0.609153251
1244,Sheboygan,Sheboygan Falls,WI,53085,3,1,1250,7840,64,250000,233543.4312,175157.5734,291929.289,221866.2596,OK,43100,"Sheboygan, WI",0.609153251
1245,Sheboygan,Sheboygan,WI,53081,3,1.5,1470,8276,111,240000,248807.9382,186605.9537,311009.9228,236367.5413,OK,43100,"Sheboygan, WI",0.609153251
1246,Sheboygan,Sheboygan,WI,53081,2,1,1297,4356,140,160000,167571.6211,125678.7158,209464.5264,159193.0401,OK,43100,"Sheboygan, WI",0.609153251
1247,Sheboygan,Elkhart Lake,WI,53020,4,3.5,4314,866408,8,1115000,1063409.993,797557.4947,1329262.491,1010239.493,OK,43100,"Sheboygan, WI",0.609153251
1248,Sheboygan,Elkhart Lake,WI,53020,4,3.5,4314,866408,8,1115000,1076743.261,807557.446,1345929.077,1022906.098,OK,11540,"Appleton, WI",0.595687503
1249,Sheboygan,Elkhart Lake,WI,53020,4,3.5,4314,866408,8,1115000,1061945.515,796459.1365,1327431.894,1008848.24,OK,31820,,0.597627891
1250,Sheboygan,Sheboygan,WI,53081,4,2.5,2112,12196,28,420000,403328.8154,302496.6115,504161.0192,383162.3746,OK,43100,"Sheboygan, WI",0.609153251
1251,Sheboygan,Plymouth,WI,53073,3,1.5,1573,361548,65,470000,389978.709,292484.0318,487473.3863,370479.7736,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1252,Sheboygan,Sheboygan,WI,53083,3,1.5,1470,6098,70,265000,245045.1714,183783.8786,306306.4643,232792.9129,OK,43100,"Sheboygan, WI",0.609153251
1253,Sheboygan,Sheboygan Falls,WI,53085,2,1,1792,38768,50,112000,245821.4791,184366.1093,307276.8488,233530.4051,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1254,Sheboygan,Sheboygan,WI,53081,3,2.5,1982,7405,129,331000,292957.7961,219718.347,366197.2451,278309.9063,OK,43100,"Sheboygan, WI",0.609153251
1255,Sheboygan,Sheboygan Falls,WI,53085,3,2,1912,52272,59,355000,378817.0801,284112.8101,473521.3501,359876.2261,OK,43100,"Sheboygan, WI",0.609153251
1256,Sheboygan,Sheboygan Falls,WI,53085,4,3,3180,19602,30,537000,534779.7309,401084.7982,668474.6637,508040.7444,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1257,Sheboygan,Sheboygan,WI,53081,2,1,800,11600,45,110000,167621.5621,125716.1716,209526.9527,159240.484,OK,43100,"Sheboygan, WI",0.609153251
1258,Sheboygan,Sheboygan,WI,53083,3,3.5,2132,27442,29,429000,421367.6897,316025.7673,526709.6121,400299.3052,OK,43100,"Sheboygan, WI",0.609153251
1259,Sheboygan,Sheboygan,WI,53083,4,3.5,3729,19602,32,471500,584480.8125,438360.6094,730601.0156,555256.7719,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1260,Sheboygan,Sheboygan,WI,53081,3,1.5,1536,5850,105,154200,234254.1784,175690.6338,292817.723,222541.4695,OK,43100,"Sheboygan, WI",0.609153251
1261,Sheboygan,Sheboygan,WI,53081,3,2,1346,6098,122,182000,209070.5546,156802.916,261338.1933,198617.0269,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1262,Sheboygan,Sheboygan,WI,53083,3,1.5,1575,5227,77,320000,245946.7646,184460.0734,307433.4557,233649.4264,OK,43100,"Sheboygan, WI",0.609153251
1263,Sheboygan,Sheboygan,WI,53083,3,1,960,10454,74,185000,204564.7653,153423.5739,255705.9566,194336.527,OK,43100,"Sheboygan, WI",0.609153251
1264,Sheboygan,Sheboygan,WI,53081,4,1.5,1495,6969,125,222500,241614.1947,181210.6461,302017.7434,229533.485,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1265,Sheboygan,Sheboygan,WI,53081,3,2,1255,3484,127,200000,198600.8704,148950.6528,248251.088,188670.8269,OK,43100,"Sheboygan, WI",0.609153251
1266,Sheboygan,Plymouth,WI,53073,3,4,1839,14374,124,155000,301280.5905,225960.4429,376600.7381,286216.561,OK,43100,"Sheboygan, WI",0.609153251
1267,Sheboygan,Sheboygan,WI,53083,4,2,1932,5662,105,215000,235860.9083,176895.6812,294826.1354,224067.8629,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1268,Sheboygan,Plymouth,WI,53073,4,1,1200,14810,125,875000,493208.1837,369906.1378,616510.2297,468547.7745,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1269,Sheboygan,Sheboygan,WI,53081,2,2,1358,11600,17,315000,298619.0428,223964.2821,373273.8035,283688.0907,OK,43100,"Sheboygan, WI",0.609153251
1270,Sheboygan,Sheboygan,WI,53081,3,1,2808,10018,142,330000,318564.5038,238923.3779,398205.6298,302636.2786,OK,43100,"Sheboygan, WI",0.609153251
1271,Sheboygan,Elkhart Lake,WI,53020,3,1,1410,6969,115,335000,235057.9054,176293.429,293822.3817,223305.0101,OK,43100,"Sheboygan, WI",0.609153251
1272,Sheboygan,Elkhart Lake,WI,53020,3,1,1410,6969,115,335000,251459.6364,188594.7273,314324.5455,238886.6546,OK,11540,"Appleton, WI",0.595687503
1273,Sheboygan,Elkhart Lake,WI,53020,3,1,1410,6969,115,335000,210803.928,158102.946,263504.91,200263.7316,REVIEW_REQUIRED,31820,,0.597627891
1274,Sheboygan,Elkhart Lake,WI,53020,3,3,2833,11600,21,1200000,1172121.739,879091.304,1465152.173,1113515.652,OK,43100,"Sheboygan, WI",0.609153251
1275,Sheboygan,Elkhart Lake,WI,53020,3,3,2833,11600,21,1200000,1178583.538,883937.6535,1473229.422,1119654.361,REVIEW_REQUIRED,11540,"Appleton, WI",0.595687503
1276,Sheboygan,Elkhart Lake,WI,53020,3,3,2833,11600,21,1200000,1126507.747,844880.8102,1408134.684,1070182.36,OK,31820,,0.597627891
1277,Sheboygan,Cedar Grove,WI,53013,3,1,1042,10890,74,187000,170301.6431,127726.2323,212877.0539,161786.561,REVIEW_REQUIRED,33340,"Milwaukee-Waukesha, WI",0.536452672
1278,Sheboygan,Cedar Grove,WI,53013,3,1,1042,10890,74,187000,204564.7653,153423.5739,255705.9566,194336.527,OK,43100,"Sheboygan, WI",0.609153251
1279,Sheboygan,Sheboygan Falls,WI,53085,3,2,1675,8712,0,487300,397189.7531,297892.3149,496487.1914,377330.2655,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1280,Sheboygan,Sheboygan,WI,53081,2,2,1570,11600,21,270000,321443.4447,241082.5836,401804.3059,305371.2725,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1281,Sheboygan,Sheboygan,WI,53083,5,3.5,4300,86684,30,800000,799328.6368,599496.4776,999160.796,759362.2049,OK,43100,"Sheboygan, WI",0.609153251
1282,Sheboygan,Sheboygan,WI,53083,3,1.5,1800,4500,98,490000,303340.9403,227505.7052,379176.1754,288173.8933,OK,43100,"Sheboygan, WI",0.609153251
1283,Sheboygan,Sheboygan,WI,53081,3,1,1202,7405,57,265000,248590.7538,186443.0653,310738.4422,236161.2161,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1284,Sheboygan,Sheboygan Falls,WI,53085,3,2,1322,6098,0,315000,317904.7718,238428.5788,397380.9647,302009.5332,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1285,Sheboygan,Sheboygan,WI,53083,3,2,1050,14810,54,315000,306684.3762,230013.2821,383355.4702,291350.1574,OK,43100,"Sheboygan, WI",0.609153251
1286,Sheboygan,Sheboygan,WI,53081,2,2,1638,11600,17,325000,353294.69,264971.0175,441618.3625,335629.9555,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1287,Sheboygan,Elkhart Lake,WI,53020,1,1,450,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,43100,"Sheboygan, WI",0.609153251
1288,Sheboygan,Elkhart Lake,WI,53020,1,1,450,11600,40,160000,167652.3691,125739.2768,209565.4614,159269.7507,OK,11540,"Appleton, WI",0.595687503
1289,Sheboygan,Elkhart Lake,WI,53020,1,1,450,11600,40,160000,142807.6597,107105.7448,178509.5746,135667.2767,OK,31820,,0.597627891
1290,Sheboygan,Sheboygan,WI,53081,4,1,1288,7405,85,183900,232491.4681,174368.6011,290614.3352,220866.8947,OK,43100,"Sheboygan, WI",0.609153251
1291,Sheboygan,Elkhart Lake,WI,53020,1,1,676,11600,29,205000,190268.2227,142701.167,237835.2784,180754.8115,OK,43100,"Sheboygan, WI",0.609153251
1292,Sheboygan,Elkhart Lake,WI,53020,1,1,676,11600,29,205000,196730.022,147547.5165,245912.5275,186893.5209,REVIEW_REQUIRED,11540,"Appleton, WI",0.595687503
1293,Sheboygan,Elkhart Lake,WI,53020,1,1,676,11600,29,205000,184425.2133,138318.9099,230531.5166,175203.9526,OK,31820,,0.597627891
1294,Sheboygan,,WI,53085,3,2.5,1512,8276,0,325000,398493.357,298870.0177,498116.6962,378568.6891,REVIEW_REQUIRED,43100,"Sheboygan, WI",0.609153251
1295,Sheboygan,Sheboygan,WI,53083,3,3,3535,23958,21,587500,642013.2178,481509.9134,802516.5223,609912.5569,OK,43100,"Sheboygan, WI",0.609153251
1296,Sheboygan,Elkhart Lake,WI,53020,3,2,3312,53578,31,470000,525471.3718,394103.5289,656839.2148,499197.8032,OK,43100,"Sheboygan, WI",0.609153251
1297,Sheboygan,Elkhart Lake,WI,53020,3,2,3312,53578,31,470000,508155.3859,381116.5394,635194.2323,482747.6166,OK,11540,"Appleton, WI",0.595687503
1298,Sheboygan,Elkhart Lake,WI,53020,3,2,3312,53578,31,470000,430368.0591,322776.0443,537960.0739,408849.6562,OK,31820,,0.597627891
1299,Sheboygan,,WI,53085,3,2,1423,6534,0,325000,347809.9785,260857.4839,434762.4732,330419.4796,OK,43100,"Sheboygan, WI",0.609153251
1300,Sheboygan,Sheboygan,WI,53081,3,2,2357,58806,141,340000,381530.0905,286147.5679,476912.6131,362453.586,OK,43100,"Sheboygan, WI",0.609153251
1301,Sheboygan,Sheboygan Falls,WI,53085,3,2.5,1512,6969,0,325000,403950.2964,302962.7223,504937.8704,383752.7815,OK,43100,"Sheboygan, WI",0.609153251
1302,Sheboygan,Sheboygan,WI,53083,2,2,1600,11600,41,269000,257454.4043,193090.8032,321818.0054,244581.6841,OK,43100,"Sheboygan, WI",0.609153251
1303,Sheboygan,Kohler,WI,53044,3,2.5,2670,14810,0,886000,530017.5951,397513.1963,662521.9939,503516.7154,OK,43100,"Sheboygan, WI",0.609153251
1304,Sheboygan,Sheboygan Falls,WI,53085,3,1,1536,27007,125,210000,263776.1943,197832.1457,329720.2428,250587.3846,OK,43100,"Sheboygan, WI",0.609153251
1305,Duluth,Cloquet,MN,55720,4,2,1200,197762,52,276900,408610.4775,306457.8581,510763.0968,388179.9536,OK,20260,"Duluth, MN-WI",0.598988212
1306,Duluth,Aurora,MN,55705,1,1,672,11600,33,140000,178859.5402,134144.6551,223574.4252,169916.5632,OK,20260,"Duluth, MN-WI",0.598988212
1307,Duluth,Virginia,MN,55792,6,2,2430,5443,111,260000,258293.6854,193720.2641,322867.1068,245379.0012,OK,20260,"Duluth, MN-WI",0.598988212
1308,Duluth,Duluth,MN,55806,5,3,2282,3506,115,341000,287779.3706,215834.528,359724.2133,273390.4021,OK,20260,"Duluth, MN-WI",0.598988212
1309,Duluth,Duluth,MN,55806,3,2,1224,3511,102,185000,235131.6861,176348.7646,293914.6076,223375.1018,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1310,Duluth,Cloquet,MN,55720,3,2,1040,36430,70,137000,264350.9289,198263.1967,330438.6611,251133.3824,OK,20260,"Duluth, MN-WI",0.598988212
1311,Duluth,Hibbing,MN,55746,4,2,1892,722225,90,269900,343192.8237,257394.6177,428991.0296,326033.1825,OK,20260,"Duluth, MN-WI",0.598988212
1312,Duluth,Hibbing,MN,55746,4,2,1892,722225,90,269900,266374.212,199780.659,332967.765,253055.5014,OK,24330,,0.597627891
1313,Duluth,Duluth,MN,55803,3,3,1547,105415,12,390000,436444.8048,327333.6036,545556.006,414622.5646,OK,20260,"Duluth, MN-WI",0.598988212
1314,Duluth,Hibbing,MN,55746,2,2,1459,7405,71,185000,268602.3121,201451.7341,335752.8901,255172.1965,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1315,Duluth,Hibbing,MN,55746,2,2,1459,7405,71,185000,214617.4915,160963.1186,268271.8644,203886.6169,OK,24330,,0.597627891
1316,Duluth,Cloquet,MN,55720,3,1,1196,240451,53,335000,345168.5097,258876.3823,431460.6371,327910.0842,OK,20260,"Duluth, MN-WI",0.598988212
1317,Duluth,Hibbing,MN,55746,3,3,3767,10890,75,361000,434798.4707,326098.853,543498.0884,413058.5472,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1318,Duluth,Hibbing,MN,55746,3,3,3767,10890,75,361000,378748.2131,284061.1599,473435.2664,359810.8025,OK,24330,,0.597627891
1319,Duluth,Duluth,MN,55811,4,2,1326,11600,65,330000,273791.5137,205343.6353,342239.3921,260101.938,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1320,Duluth,Duluth,MN,55812,3,1,2006,6298,111,200000,244626.5317,183469.8988,305783.1646,232395.2051,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1321,Duluth,Duluth,MN,55804,4,3,2960,1089000,24,125000,371149.0551,278361.7913,463936.3189,352591.6024,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1322,Duluth,Duluth,MN,55806,5,2,1778,3502,126,214900,218142.3408,163606.7556,272677.926,207235.2238,OK,20260,"Duluth, MN-WI",0.598988212
1323,Duluth,Saginaw,MN,55779,3,2,1820,102275,60,389900,367825.9267,275869.445,459782.4083,349434.6303,OK,20260,"Duluth, MN-WI",0.598988212
1324,Duluth,Tower,MN,55790,3,2,1064,67518,55,750000,406331.9967,304748.9976,507914.9959,386015.3969,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1325,Duluth,Duluth,MN,55811,3,3,1740,7218,3,410000,509358.4594,382018.8445,636698.0742,483890.5364,OK,20260,"Duluth, MN-WI",0.598988212
1326,Duluth,Hibbing,MN,55746,3,2.5,1862,14375,11,327000,424987.2246,318740.4185,531234.0308,403737.8634,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1327,Duluth,Hibbing,MN,55746,3,2.5,1862,14375,11,327000,395417.6885,296563.2663,494272.1106,375646.804,OK,24330,,0.597627891
1328,Duluth,Duluth,MN,55804,3,2,4630,5997,89,767000,317622.9063,238217.1797,397028.6329,301741.761,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1329,Duluth,Duluth,MN,55807,5,2,1548,3307,115,205000,238631.982,178973.9865,298289.9776,226700.3829,OK,20260,"Duluth, MN-WI",0.598988212
1330,Duluth,Duluth,MN,55805,2,2,1144,11600,45,230000,282653.707,211990.2802,353317.1337,268521.0216,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
1331,Duluth,Duluth,MN,55802,2,2,1235,4822,129,405000,230935.2702,173201.4527,288669.0878,219388.5067,REVIEW_REQUIRED,20260,"Duluth, MN-WI",0.598988212
